speed_kmh,steer_deg_sw,steer_deg_wheel,straight_dist_m,avoidance_success,outcome,min_clearance_m,max_lat_dev_m,lat_at_obstacle_m,pd_start_dist_m,lane_start_dist_m,total_dist_m
100,30,2.0,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,35,2.33,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,40,2.67,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,45,3.0,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,50,3.33,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,55,3.67,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,60,4.0,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,65,4.33,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,70,4.67,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,75,5.0,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,80,5.33,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,85,5.67,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
100,90,6.0,120,0,COLLISION_STRAIGHT,-0.444,0.0,0.0,N/A,N/A,59.4
110,-90,-6.0,5,0,CLIFF_EVADE,36.346,7.819,-7.819,N/A,N/A,25.7
110,-85,-5.67,5,0,CLIFF_EVADE,35.709,7.868,-7.868,N/A,N/A,26.3
110,-80,-5.33,5,0,CLIFF_EVADE,35.047,7.878,-7.878,N/A,N/A,26.9
110,-75,-5.0,5,0,CLIFF_EVADE,34.358,7.846,-7.846,N/A,N/A,27.5
110,-70,-4.67,5,0,CLIFF_EVADE,33.642,7.769,-7.769,N/A,N/A,28.1
110,-65,-4.33,5,0,CLIFF_EVADE,32.899,7.643,-7.643,N/A,N/A,28.7
110,-60,-4.0,5,0,CLIFF_EVADE,31.745,7.843,-7.843,N/A,N/A,29.9
110,-55,-3.67,5,0,CLIFF_EVADE,30.931,7.59,-7.59,N/A,N/A,30.6
110,-50,-3.33,5,0,CLIFF_EVADE,29.679,7.62,-7.62,N/A,N/A,31.8
110,-45,-3.0,5,0,CLIFF_EVADE,28.369,7.543,-7.543,N/A,N/A,33.0
110,-40,-2.67,5,0,CLIFF_EVADE,26.57,7.659,-7.659,N/A,N/A,34.8
110,-35,-2.33,5,0,CLIFF_PD_RETURN,24.682,7.599,-7.599,36.1,N/A,36.7
110,-30,-2.0,5,0,CLIFF_PD_RETURN,21.632,7.626,-7.626,36.1,N/A,39.7
110,-25,-1.67,5,0,CLIFF_PD_RETURN,16.24,7.543,-7.543,36.1,N/A,45.2
110,-20,-1.33,5,1,SUCCESS,4.288,7.486,-7.301,36.1,70.3,249.3
110,-15,-1.0,5,1,SUCCESS,2.476,5.591,-5.49,36.1,67.2,232.2
110,-10,-0.67,5,1,SUCCESS,0.661,3.682,-3.657,36.1,62.3,207.2
110,-5,-0.33,5,0,COLLISION_LANE_RETURN,-0.213,1.772,-1.772,36.1,53.8,59.9
110,0,0.0,5,0,COLLISION_LANE_RETURN,-0.278,0.0,0.0,36.1,36.7,59.3
110,5,0.33,5,0,COLLISION_LANE_RETURN,-0.213,1.772,1.772,36.1,53.8,59.9
110,10,0.67,5,1,SUCCESS,0.661,3.682,3.657,36.1,62.3,207.2
110,15,1.0,5,1,SUCCESS,2.476,5.591,5.49,36.1,67.2,232.2
110,20,1.33,5,1,SUCCESS,4.288,7.486,7.301,36.1,70.3,249.3
110,25,1.67,5,0,CLIFF_PD_RETURN,16.24,7.543,7.543,36.1,N/A,45.2
110,30,2.0,5,0,CLIFF_PD_RETURN,21.632,7.626,7.626,36.1,N/A,39.7
110,35,2.33,5,0,CLIFF_PD_RETURN,24.682,7.599,7.599,36.1,N/A,36.7
110,40,2.67,5,0,CLIFF_EVADE,26.57,7.659,7.659,N/A,N/A,34.8
110,45,3.0,5,0,CLIFF_EVADE,28.369,7.543,7.543,N/A,N/A,33.0
110,50,3.33,5,0,CLIFF_EVADE,29.679,7.62,7.62,N/A,N/A,31.8
110,55,3.67,5,0,CLIFF_EVADE,30.931,7.59,7.59,N/A,N/A,30.6
110,60,4.0,5,0,CLIFF_EVADE,31.745,7.843,7.843,N/A,N/A,29.9
110,65,4.33,5,0,CLIFF_EVADE,32.899,7.643,7.643,N/A,N/A,28.7
110,70,4.67,5,0,CLIFF_EVADE,33.642,7.769,7.769,N/A,N/A,28.1
110,75,5.0,5,0,CLIFF_EVADE,34.358,7.846,7.846,N/A,N/A,27.5
110,80,5.33,5,0,CLIFF_EVADE,35.047,7.878,7.878,N/A,N/A,26.9
110,85,5.67,5,0,CLIFF_EVADE,35.709,7.868,7.868,N/A,N/A,26.3
110,90,6.0,5,0,CLIFF_EVADE,36.346,7.819,7.819,N/A,N/A,25.7
110,-90,-6.0,10,0,CLIFF_EVADE,31.569,7.819,-7.819,N/A,N/A,30.6
110,-85,-5.67,10,0,CLIFF_EVADE,30.937,7.868,-7.868,N/A,N/A,31.2
110,-80,-5.33,10,0,CLIFF_EVADE,30.279,7.878,-7.878,N/A,N/A,31.8
110,-75,-5.0,10,0,CLIFF_EVADE,29.594,7.846,-7.846,N/A,N/A,32.4
110,-70,-4.67,10,0,CLIFF_EVADE,28.881,7.769,-7.769,N/A,N/A,33.0
110,-65,-4.33,10,0,CLIFF_EVADE,28.14,7.643,-7.643,N/A,N/A,33.6
110,-60,-4.0,10,0,CLIFF_EVADE,27.002,7.843,-7.843,N/A,N/A,34.8
110,-55,-3.67,10,0,CLIFF_EVADE,26.187,7.59,-7.59,N/A,N/A,35.4
110,-50,-3.33,10,0,CLIFF_EVADE,24.948,7.62,-7.62,N/A,N/A,36.7
110,-45,-3.0,10,0,CLIFF_EVADE,23.65,7.543,-7.543,N/A,N/A,37.9
110,-40,-2.67,10,0,CLIFF_EVADE,21.88,7.659,-7.659,N/A,N/A,39.7
110,-35,-2.33,10,0,CLIFF_PD_RETURN,20.02,7.599,-7.599,40.9,N/A,41.6
110,-30,-2.0,10,0,CLIFF_PD_RETURN,17.04,7.626,-7.626,40.9,N/A,44.6
110,-25,-1.67,10,0,CLIFF_PD_RETURN,11.867,7.543,-7.543,40.9,N/A,50.1
110,-20,-1.33,10,1,SUCCESS,4.093,7.486,-7.115,40.9,75.2,254.2
110,-15,-1.0,10,1,SUCCESS,2.329,5.591,-5.351,40.9,72.1,237.1
110,-10,-0.67,10,1,SUCCESS,0.564,3.682,-3.559,40.9,67.2,212.1
110,-5,-0.33,10,0,COLLISION_LANE_RETURN,-0.229,1.748,-1.748,40.9,58.7,59.9
110,0,0.0,10,0,COLLISION_LANE_RETURN,-0.278,0.0,0.0,40.9,41.6,59.3
110,5,0.33,10,0,COLLISION_LANE_RETURN,-0.229,1.748,1.748,40.9,58.7,59.9
110,10,0.67,10,1,SUCCESS,0.564,3.682,3.559,40.9,67.2,212.1
110,15,1.0,10,1,SUCCESS,2.329,5.591,5.351,40.9,72.1,237.1
110,20,1.33,10,1,SUCCESS,4.093,7.486,7.115,40.9,75.2,254.2
110,25,1.67,10,0,CLIFF_PD_RETURN,11.867,7.543,7.543,40.9,N/A,50.1
110,30,2.0,10,0,CLIFF_PD_RETURN,17.04,7.626,7.626,40.9,N/A,44.6
110,35,2.33,10,0,CLIFF_PD_RETURN,20.02,7.599,7.599,40.9,N/A,41.6
110,40,2.67,10,0,CLIFF_EVADE,21.88,7.659,7.659,N/A,N/A,39.7
110,45,3.0,10,0,CLIFF_EVADE,23.65,7.543,7.543,N/A,N/A,37.9
110,50,3.33,10,0,CLIFF_EVADE,24.948,7.62,7.62,N/A,N/A,36.7
110,55,3.67,10,0,CLIFF_EVADE,26.187,7.59,7.59,N/A,N/A,35.4
110,60,4.0,10,0,CLIFF_EVADE,27.002,7.843,7.843,N/A,N/A,34.8
110,65,4.33,10,0,CLIFF_EVADE,28.14,7.643,7.643,N/A,N/A,33.6
110,70,4.67,10,0,CLIFF_EVADE,28.881,7.769,7.769,N/A,N/A,33.0
110,75,5.0,10,0,CLIFF_EVADE,29.594,7.846,7.846,N/A,N/A,32.4
110,80,5.33,10,0,CLIFF_EVADE,30.279,7.878,7.878,N/A,N/A,31.8
110,85,5.67,10,0,CLIFF_EVADE,30.937,7.868,7.868,N/A,N/A,31.2
110,90,6.0,10,0,CLIFF_EVADE,31.569,7.819,7.819,N/A,N/A,30.6
110,-90,-6.0,15,0,CLIFF_EVADE,26.827,7.819,-7.819,N/A,N/A,35.4
110,-85,-5.67,15,0,CLIFF_EVADE,26.203,7.868,-7.868,N/A,N/A,36.1
110,-80,-5.33,15,0,CLIFF_EVADE,25.553,7.878,-7.878,N/A,N/A,36.7
110,-75,-5.0,15,0,CLIFF_EVADE,24.874,7.846,-7.846,N/A,N/A,37.3
110,-70,-4.67,15,0,CLIFF_EVADE,24.166,7.769,-7.769,N/A,N/A,37.9
110,-65,-4.33,15,0,CLIFF_EVADE,23.428,7.643,-7.643,N/A,N/A,38.5
110,-60,-4.0,15,0,CLIFF_EVADE,22.316,7.843,-7.843,N/A,N/A,39.7
110,-55,-3.67,15,0,CLIFF_EVADE,21.499,7.59,-7.59,N/A,N/A,40.3
110,-50,-3.33,15,0,CLIFF_EVADE,20.283,7.62,-7.62,N/A,N/A,41.6
110,-45,-3.0,15,0,CLIFF_EVADE,19.004,7.543,-7.543,N/A,N/A,42.8
110,-40,-2.67,15,0,CLIFF_EVADE,17.285,7.659,-7.659,N/A,N/A,44.6
110,-35,-2.33,15,0,CLIFF_PD_RETURN,15.475,7.599,-7.599,45.8,N/A,46.4
110,-30,-2.0,15,0,CLIFF_PD_RETURN,12.63,7.626,-7.626,45.8,N/A,49.5
110,-25,-1.67,15,0,CLIFF_PD_RETURN,7.939,7.543,-7.543,45.8,N/A,55.0
110,-20,-1.33,15,1,SUCCESS,3.799,7.486,-6.836,45.8,80.1,259.1
110,-15,-1.0,15,1,SUCCESS,2.109,5.591,-5.141,45.8,77.0,242.0
110,-10,-0.67,15,1,SUCCESS,0.417,3.682,-3.413,45.8,72.1,216.9
110,-5,-0.33,15,0,COLLISION_PD_RETURN,-0.284,1.659,-1.659,45.8,N/A,59.9
110,0,0.0,15,0,COLLISION_LANE_RETURN,-0.278,0.0,0.0,45.8,46.4,59.3
110,5,0.33,15,0,COLLISION_PD_RETURN,-0.284,1.659,1.659,45.8,N/A,59.9
110,10,0.67,15,1,SUCCESS,0.417,3.682,3.413,45.8,72.1,216.9
110,15,1.0,15,1,SUCCESS,2.109,5.591,5.141,45.8,77.0,242.0
110,20,1.33,15,1,SUCCESS,3.799,7.486,6.836,45.8,80.1,259.1
110,25,1.67,15,0,CLIFF_PD_RETURN,7.939,7.543,7.543,45.8,N/A,55.0
110,30,2.0,15,0,CLIFF_PD_RETURN,12.63,7.626,7.626,45.8,N/A,49.5
110,35,2.33,15,0,CLIFF_PD_RETURN,15.475,7.599,7.599,45.8,N/A,46.4
110,40,2.67,15,0,CLIFF_EVADE,17.285,7.659,7.659,N/A,N/A,44.6
110,45,3.0,15,0,CLIFF_EVADE,19.004,7.543,7.543,N/A,N/A,42.8
110,50,3.33,15,0,CLIFF_EVADE,20.283,7.62,7.62,N/A,N/A,41.6
110,55,3.67,15,0,CLIFF_EVADE,21.499,7.59,7.59,N/A,N/A,40.3
110,60,4.0,15,0,CLIFF_EVADE,22.316,7.843,7.843,N/A,N/A,39.7
110,65,4.33,15,0,CLIFF_EVADE,23.428,7.643,7.643,N/A,N/A,38.5
110,70,4.67,15,0,CLIFF_EVADE,24.166,7.769,7.769,N/A,N/A,37.9
110,75,5.0,15,0,CLIFF_EVADE,24.874,7.846,7.846,N/A,N/A,37.3
110,80,5.33,15,0,CLIFF_EVADE,25.553,7.878,7.878,N/A,N/A,36.7
110,85,5.67,15,0,CLIFF_EVADE,26.203,7.868,7.868,N/A,N/A,36.1
110,90,6.0,15,0,CLIFF_EVADE,26.827,7.819,7.819,N/A,N/A,35.4
110,-90,-6.0,20,0,CLIFF_EVADE,22.142,7.819,-7.819,N/A,N/A,40.3
110,-85,-5.67,20,0,CLIFF_EVADE,21.531,7.868,-7.868,N/A,N/A,40.9
110,-80,-5.33,20,0,CLIFF_EVADE,20.892,7.878,-7.878,N/A,N/A,41.6
110,-75,-5.0,20,0,CLIFF_EVADE,20.223,7.846,-7.846,N/A,N/A,42.2
110,-70,-4.67,20,0,CLIFF_EVADE,19.524,7.769,-7.769,N/A,N/A,42.8
110,-65,-4.33,20,0,CLIFF_EVADE,18.794,7.643,-7.643,N/A,N/A,43.4
110,-60,-4.0,20,0,CLIFF_EVADE,17.723,7.843,-7.843,N/A,N/A,44.6
110,-55,-3.67,20,0,CLIFF_EVADE,16.908,7.59,-7.59,N/A,N/A,45.2
110,-50,-3.33,20,0,CLIFF_EVADE,15.731,7.62,-7.62,N/A,N/A,46.4
110,-80,-5.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-75,-5.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-70,-4.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-65,-4.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-60,-4.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-55,-3.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-50,-3.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-45,-3.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-40,-2.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-35,-2.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-30,-2.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-25,-1.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-20,-1.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-15,-1.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-10,-0.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-5,-0.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,0,0.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,5,0.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,10,0.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,15,1.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,20,1.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,25,1.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,30,2.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,35,2.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,40,2.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,45,3.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,50,3.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,55,3.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,60,4.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,65,4.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,70,4.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,75,5.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,80,5.33,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,85,5.67,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,90,6.0,75,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-90,-6.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-85,-5.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-80,-5.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-75,-5.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-70,-4.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-65,-4.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-60,-4.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-55,-3.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-50,-3.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-45,-3.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-40,-2.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-35,-2.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-30,-2.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-25,-1.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-20,-1.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-15,-1.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-10,-0.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-5,-0.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,0,0.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,5,0.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,10,0.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,15,1.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,20,1.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,25,1.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,30,2.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,35,2.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,40,2.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,45,3.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,50,3.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,55,3.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,60,4.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,65,4.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,70,4.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,75,5.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,80,5.33,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,85,5.67,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,90,6.0,80,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-90,-6.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-85,-5.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-80,-5.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-75,-5.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-70,-4.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-65,-4.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-60,-4.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-55,-3.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-50,-3.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-45,-3.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-40,-2.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-35,-2.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-30,-2.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-25,-1.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-20,-1.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-15,-1.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-10,-0.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-5,-0.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,0,0.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,5,0.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,10,0.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,15,1.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,20,1.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,25,1.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,30,2.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,35,2.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,40,2.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,45,3.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,50,3.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,55,3.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,60,4.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,65,4.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,70,4.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,75,5.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,80,5.33,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,85,5.67,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,90,6.0,85,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-90,-6.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-85,-5.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-80,-5.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-75,-5.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-70,-4.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-65,-4.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-60,-4.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-55,-3.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-50,-3.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-45,-3.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-40,-2.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-35,-2.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-30,-2.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-25,-1.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-20,-1.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-15,-1.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-10,-0.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,-5,-0.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,0,0.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,5,0.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,10,0.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,15,1.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,20,1.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,25,1.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,30,2.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,35,2.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,40,2.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,45,3.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,50,3.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,55,3.67,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,60,4.0,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
110,65,4.33,90,0,COLLISION_STRAIGHT,-0.278,0.0,0.0,N/A,N/A,59.3
