steer_sw,dist,speed_kmh,success
90,36,10,0
5,36,20,0
10,36,20,0
15,36,20,0
20,36,20,1
25,36,20,1
30,36,20,1
35,36,20,0
40,36,20,0
45,36,20,0
50,36,20,0
55,36,20,0
60,36,20,0
65,36,20,0
70,36,20,0
75,36,20,0
80,36,20,0
85,36,20,0
90,36,20,0
5,36,30,0
10,36,30,0
15,36,30,0
20,36,30,1
25,36,30,1
30,36,30,0
35,36,30,0
40,36,30,0
45,36,30,0
50,36,30,0
55,36,30,0
60,36,30,0
65,36,30,0
70,36,30,0
75,36,30,0
80,36,30,0
85,36,30,0
90,36,30,0
5,36,40,0
10,36,40,0
15,36,40,0
20,36,40,1
25,36,40,1
30,36,40,0
35,36,40,0
40,36,40,0
45,36,40,0
50,36,40,0
55,36,40,0
60,36,40,0
65,36,40,0
70,36,40,0
75,36,40,0
80,36,40,0
85,36,40,0
90,36,40,0
5,36,50,0
10,36,50,0
15,36,50,0
20,36,50,1
25,36,50,1
30,36,50,0
35,36,50,0
40,36,50,0
45,36,50,0
50,36,50,0
55,36,50,0
60,36,50,0
65,36,50,0
70,36,50,0
75,36,50,0
80,36,50,0
85,36,50,0
90,36,50,0
5,36,60,0
10,36,60,0
15,36,60,0
20,36,60,0
25,36,60,1
30,36,60,0
35,36,60,0
40,36,60,0
45,36,60,0
50,36,60,0
55,36,60,0
60,36,60,0
65,36,60,0
70,36,60,0
75,36,60,0
80,36,60,0
85,36,60,0
90,36,60,0
5,36,70,0
10,36,70,0
15,36,70,0
20,36,70,1
25,36,70,0
30,36,70,0
35,36,70,0
40,36,70,0
45,36,70,0
50,36,70,0
55,36,70,0
60,36,70,0
65,36,70,0
70,36,70,0
75,36,70,0
80,36,70,0
85,36,70,0
90,36,70,0
5,36,80,0
10,36,80,0
15,36,80,0
20,36,80,0
25,36,80,0
30,36,80,0
35,36,80,0
40,36,80,0
45,36,80,0
50,36,80,0
55,36,80,0
60,36,80,0
65,36,80,0
70,36,80,0
75,36,80,0
80,36,80,0
85,36,80,0
90,36,80,0
5,36,90,0
10,36,90,0
15,36,90,0
20,36,90,1
25,36,90,0
30,36,90,0
35,36,90,0
40,36,90,0
45,36,90,0
50,36,90,0
55,36,90,0
60,36,90,0
65,36,90,0
70,36,90,0
75,36,90,0
80,36,90,0
85,36,90,0
90,36,90,0
5,36,100,0
10,36,100,0
15,36,100,0
20,36,100,1
25,36,100,0
30,36,100,0
35,36,100,0
40,36,100,0
45,36,100,0
50,36,100,0
55,36,100,0
60,36,100,0
65,36,100,0
70,36,100,0
75,36,100,0
80,36,100,0
85,36,100,0
90,36,100,0
5,36,110,0
10,36,110,0
15,36,110,0
20,36,110,1
25,36,110,0
30,36,110,0
35,36,110,0
40,36,110,0
45,36,110,0
50,36,110,0
55,36,110,0
60,36,110,0
65,36,110,0
70,36,110,0
75,36,110,0
80,36,110,0
85,36,110,0
90,36,110,0
5,36,120,0
10,36,120,0
15,36,120,0
20,36,120,0
25,36,120,0
30,36,120,0
35,36,120,0
40,36,120,0
45,36,120,0
50,36,120,0
55,36,120,0
60,36,120,0
65,36,120,0
70,36,120,0
75,36,120,0
80,36,120,0
85,36,120,0
90,36,120,0
5,37,10,0
10,37,10,0
15,37,10,0
20,37,10,0
25,37,10,1
30,37,10,1
35,37,10,0
40,37,10,0
45,37,10,0
50,37,10,0
55,37,10,0
60,37,10,0
65,37,10,0
70,37,10,0
75,37,10,0
80,37,10,0
85,37,10,0
90,37,10,0
5,37,20,0
10,37,20,0
15,37,20,0
20,37,20,0
25,37,20,1
30,37,20,1
35,37,20,0
40,37,20,0
45,37,20,0
50,37,20,0
55,37,20,0
60,37,20,0
65,37,20,0
70,37,20,0
75,37,20,0
80,37,20,0
85,37,20,0
90,37,20,0
5,37,30,0
10,37,30,0
15,37,30,0
20,37,30,0
25,37,30,1
30,37,30,0
35,37,30,0
40,37,30,0
45,37,30,0
50,37,30,0
55,37,30,0
60,37,30,0
65,37,30,0
70,37,30,0
75,37,30,0
80,37,30,0
85,37,30,0
90,37,30,0
5,37,40,0
10,37,40,0
15,37,40,0
20,37,40,0
25,37,40,1
30,37,40,0
35,37,40,0
40,37,40,0
45,37,40,0
50,37,40,0
55,37,40,0
60,37,40,0
65,37,40,0
70,37,40,0
75,37,40,0
80,37,40,0
85,37,40,0
90,37,40,0
5,37,50,0
10,37,50,0
15,37,50,0
20,37,50,0
25,37,50,1
30,37,50,0
35,37,50,0
40,37,50,0
45,37,50,0
50,37,50,0
55,37,50,0
60,37,50,0
65,37,50,0
70,37,50,0
75,37,50,0
80,37,50,0
85,37,50,0
90,37,50,0
5,37,60,0
10,37,60,0
15,37,60,0
20,37,60,0
25,37,60,1
30,37,60,0
35,37,60,0
40,37,60,0
45,37,60,0
50,37,60,0
55,37,60,0
60,37,60,0
65,37,60,0
70,37,60,0
75,37,60,0
80,37,60,0
85,37,60,0
90,37,60,0
5,37,70,0
10,37,70,0
15,37,70,0
20,37,70,0
25,37,70,0
30,37,70,0
35,37,70,0
40,37,70,0
45,37,70,0
50,37,70,0
55,37,70,0
60,37,70,0
65,37,70,0
70,37,70,0
75,37,70,0
80,37,70,0
85,37,70,0
90,37,70,0
5,37,80,0
10,37,80,0
15,37,80,0
20,37,80,0
25,37,80,0
30,37,80,0
35,37,80,0
40,37,80,0
45,37,80,0
50,37,80,0
55,37,80,0
60,37,80,0
65,37,80,0
70,37,80,0
75,37,80,0
80,37,80,0
85,37,80,0
90,37,80,0
5,37,90,0
10,37,90,0
15,37,90,0
20,37,90,0
25,37,90,0
30,37,90,0
35,37,90,0
40,37,90,0
45,37,90,0
50,37,90,0
55,37,90,0
60,37,90,0
65,37,90,0
70,37,90,0
75,37,90,0
80,37,90,0
85,37,90,0
90,37,90,0
5,37,100,0
10,37,100,0
15,37,100,0
20,37,100,0
25,37,100,0
30,37,100,0
35,37,100,0
40,37,100,0
45,37,100,0
50,37,100,0
55,37,100,0
60,37,100,0
65,37,100,0
70,37,100,0
75,37,100,0
80,37,100,0
85,37,100,0
90,37,100,0
5,37,110,0
10,37,110,0
15,37,110,0
20,37,110,0
25,37,110,0
30,37,110,0
35,37,110,0
40,37,110,0
45,37,110,0
50,37,110,0
55,37,110,0
60,37,110,0
65,37,110,0
70,37,110,0
75,37,110,0
80,37,110,0
85,37,110,0
90,37,110,0
5,37,120,0
10,37,120,0
15,37,120,0
20,37,120,0
25,37,120,0
30,37,120,0
35,37,120,0
40,37,120,0
45,37,120,0
50,37,120,0
55,37,120,0
60,37,120,0
65,37,120,0
70,37,120,0
75,37,120,0
80,37,120,0
85,37,120,0
90,37,120,0
5,38,10,0
10,38,10,0
15,38,10,0
20,38,10,0
25,38,10,1
30,38,10,1
35,38,10,0
40,38,10,0
45,38,10,0
50,38,10,0
55,38,10,0
60,38,10,0
65,38,10,0
70,38,10,0
75,38,10,0
80,38,10,0
85,38,10,0
90,38,10,0
5,38,20,0
10,38,20,0
15,38,20,0
20,38,20,0
25,38,20,1
30,38,20,1
35,38,20,0
40,38,20,0
45,38,20,0
50,38,20,0
55,38,20,0
60,38,20,0
65,38,20,0
70,38,20,0
75,38,20,0
80,38,20,0
85,38,20,0
90,38,20,0
5,38,30,0
10,38,30,0
15,38,30,0
20,38,30,0
25,38,30,1
30,38,30,0
35,38,30,0
40,38,30,0
45,38,30,0
50,38,30,0
55,38,30,0
60,38,30,0
65,38,30,0
70,38,30,0
75,38,30,0
80,38,30,0
85,38,30,0
90,38,30,0
5,38,40,0
10,38,40,0
15,38,40,0
20,38,40,0
25,38,40,1
30,38,40,0
35,38,40,0
40,38,40,0
45,38,40,0
50,38,40,0
55,38,40,0
60,38,40,0
65,38,40,0
70,38,40,0
75,38,40,0
80,38,40,0
85,38,40,0
90,38,40,0
5,38,50,0
10,38,50,0
15,38,50,0
20,38,50,0
25,38,50,1
30,38,50,0
35,38,50,0
40,38,50,0
45,38,50,0
50,38,50,0
55,38,50,0
60,38,50,0
65,38,50,0
70,38,50,0
75,38,50,0
80,38,50,0
85,38,50,0
90,38,50,0
5,38,60,0
10,38,60,0
15,38,60,0
20,38,60,0
25,38,60,1
30,38,60,0
35,38,60,0
40,38,60,0
45,38,60,0
50,38,60,0
55,38,60,0
60,38,60,0
65,38,60,0
70,38,60,0
75,38,60,0
80,38,60,0
85,38,60,0
90,38,60,0
5,34,50,0
10,34,50,0
15,34,50,0
20,34,50,1
25,34,50,1
30,34,50,0
35,34,50,0
40,34,50,0
45,34,50,0
50,34,50,0
55,34,50,0
60,34,50,0
65,34,50,0
70,34,50,0
75,34,50,0
80,34,50,0
85,34,50,0
90,34,50,0
5,34,60,0
10,34,60,0
15,34,60,0
20,34,60,1
25,34,60,1
30,34,60,0
35,34,60,0
40,34,60,0
45,34,60,0
50,34,60,0
55,34,60,0
60,34,60,0
65,34,60,0
70,34,60,0
75,34,60,0
80,34,60,0
85,34,60,0
90,34,60,0
5,34,70,0
10,34,70,0
15,34,70,0
20,34,70,1
25,34,70,0
30,34,70,0
35,34,70,0
40,34,70,0
45,34,70,0
50,34,70,0
55,34,70,0
60,34,70,0
65,34,70,0
70,34,70,0
75,34,70,0
80,34,70,0
85,34,70,0
90,34,70,0
5,34,80,0
10,34,80,0
15,34,80,0
20,34,80,1
25,34,80,0
30,34,80,0
35,34,80,0
40,34,80,0
45,34,80,0
50,34,80,0
55,34,80,0
60,34,80,0
65,34,80,0
70,34,80,0
75,34,80,0
80,34,80,0
85,34,80,0
90,34,80,0
5,34,90,0
10,34,90,0
15,34,90,0
20,34,90,1
25,34,90,0
30,34,90,0
35,34,90,0
40,34,90,0
45,34,90,0
50,34,90,0
55,34,90,0
60,34,90,0
65,34,90,0
70,34,90,0
75,34,90,0
80,34,90,0
85,34,90,0
90,34,90,0
5,34,100,0
10,34,100,0
15,34,100,0
20,34,100,1
25,34,100,0
30,34,100,0
35,34,100,0
40,34,100,0
45,34,100,0
50,34,100,0
55,34,100,0
60,34,100,0
65,34,100,0
70,34,100,0
75,34,100,0
80,34,100,0
85,34,100,0
90,34,100,0
5,34,110,0
10,34,110,0
15,34,110,0
20,34,110,1
25,34,110,0
30,34,110,0
35,34,110,0
40,34,110,0
45,34,110,0
50,34,110,0
55,34,110,0
60,34,110,0
65,34,110,0
70,34,110,0
75,34,110,0
80,34,110,0
85,34,110,0
90,34,110,0
5,34,120,0
10,34,120,0
15,34,120,0
20,34,120,0
25,34,120,0
30,34,120,0
35,34,120,0
40,34,120,0
45,34,120,0
50,34,120,0
55,34,120,0
60,34,120,0
65,34,120,0
70,34,120,0
75,34,120,0
80,34,120,0
85,34,120,0
90,34,120,0
5,35,10,0
10,35,10,0
15,35,10,0
20,35,10,1
25,35,10,1
30,35,10,1
35,35,10,0
40,35,10,0
45,35,10,0
50,35,10,0
55,35,10,0
60,35,10,0
65,35,10,0
70,35,10,0
75,35,10,0
80,35,10,0
85,35,10,0
90,35,10,0
5,35,20,0
10,35,20,0
15,35,20,0
20,35,20,1
25,35,20,1
30,35,20,1
35,35,20,0
40,35,20,0
45,35,20,0
50,35,20,0
55,35,20,0
60,35,20,0
65,35,20,0
70,35,20,0
75,35,20,0
80,35,20,0
85,35,20,0
90,35,20,0
5,35,30,0
10,35,30,0
15,35,30,0
20,35,30,1
25,35,30,1
30,35,30,0
35,35,30,0
40,35,30,0
45,35,30,0
50,35,30,0
55,35,30,0
60,35,30,0
65,35,30,0
70,35,30,0
75,35,30,0
80,35,30,0
85,35,30,0
90,35,30,0
5,35,40,0
10,35,40,0
15,35,40,0
20,35,40,1
25,35,40,1
30,35,40,0
35,35,40,0
40,35,40,0
45,35,40,0
50,35,40,0
55,35,40,0
60,35,40,0
65,35,40,0
70,35,40,0
75,35,40,0
80,35,40,0
85,35,40,0
90,35,40,0
5,35,50,0
10,35,50,0
15,35,50,0
20,35,50,1
25,35,50,1
30,35,50,0
35,35,50,0
40,35,50,0
45,35,50,0
50,35,50,0
55,35,50,0
60,35,50,0
65,35,50,0
70,35,50,0
75,35,50,0
80,35,50,0
85,35,50,0
90,35,50,0
5,35,60,0
10,35,60,0
15,35,60,0
20,35,60,1
25,35,60,1
30,35,60,0
35,35,60,0
40,35,60,0
45,35,60,0
50,35,60,0
55,35,60,0
60,35,60,0
65,35,60,0
70,35,60,0
75,35,60,0
80,35,60,0
85,35,60,0
90,35,60,0
5,35,70,0
10,35,70,0
15,35,70,0
20,35,70,1
25,35,70,0
30,35,70,0
35,35,70,0
40,35,70,0
45,35,70,0
50,35,70,0
55,35,70,0
60,35,70,0
65,35,70,0
70,35,70,0
75,35,70,0
80,35,70,0
85,35,70,0
90,35,70,0
5,35,80,0
10,35,80,0
15,35,80,0
20,35,80,1
25,35,80,0
30,35,80,0
35,35,80,0
40,35,80,0
45,35,80,0
50,35,80,0
55,35,80,0
60,35,80,0
65,35,80,0
70,35,80,0
75,35,80,0
80,35,80,0
85,35,80,0
90,35,80,0
5,35,90,0
10,35,90,0
15,35,90,0
20,35,90,1
25,35,90,0
30,35,90,0
35,35,90,0
40,35,90,0
45,35,90,0
50,35,90,0
55,35,90,0
60,35,90,0
5,38,70,0
10,38,70,0
15,38,70,0
20,38,70,0
25,38,70,0
30,38,70,0
35,38,70,0
40,38,70,0
45,38,70,0
50,38,70,0
55,38,70,0
60,38,70,0
65,38,70,0
70,38,70,0
75,38,70,0
80,38,70,0
85,38,70,0
90,38,70,0
5,38,80,0
10,38,80,0
15,38,80,0
20,38,80,0
25,38,80,0
30,38,80,0
35,38,80,0
40,38,80,0
45,38,80,0
50,38,80,0
55,38,80,0
60,38,80,0
65,38,80,0
70,38,80,0
75,38,80,0
80,38,80,0
85,38,80,0
90,38,80,0
5,38,90,0
10,38,90,0
15,38,90,0
20,38,90,0
25,38,90,0
30,38,90,0
35,38,90,0
40,38,90,0
45,38,90,0
50,38,90,0
55,38,90,0
60,38,90,0
65,38,90,0
70,38,90,0
75,38,90,0
80,38,90,0
85,38,90,0
90,38,90,0
5,38,100,0
10,38,100,0
15,38,100,0
20,38,100,0
25,38,100,0
30,38,100,0
35,38,100,0
40,38,100,0
45,38,100,0
50,38,100,0
55,38,100,0
60,38,100,0
65,38,100,0
70,38,100,0
75,38,100,0
80,38,100,0
85,38,100,0
90,38,100,0
5,38,110,0
10,38,110,0
15,38,110,0
20,38,110,0
25,38,110,0
30,38,110,0
35,38,110,0
40,38,110,0
45,38,110,0
50,38,110,0
55,38,110,0
60,38,110,0
65,38,110,0
70,38,110,0
75,38,110,0
80,38,110,0
85,38,110,0
90,38,110,0
5,38,120,0
10,38,120,0
15,38,120,0
20,38,120,0
25,38,120,0
30,38,120,0
35,38,120,0
40,38,120,0
45,38,120,0
50,38,120,0
55,38,120,0
60,38,120,0
65,38,120,0
70,38,120,0
75,38,120,0
80,38,120,0
85,38,120,0
90,38,120,0
5,39,10,0
10,39,10,0
15,39,10,0
20,39,10,0
25,39,10,1
30,39,10,1
35,39,10,0
40,39,10,0
45,39,10,0
50,39,10,0
55,39,10,0
60,39,10,0
65,39,10,0
70,39,10,0
75,39,10,0
80,39,10,0
85,39,10,0
90,39,10,0
5,39,20,0
10,39,20,0
15,39,20,0
20,39,20,0
25,39,20,1
30,39,20,1
35,39,20,0
40,39,20,0
45,39,20,0
50,39,20,0
55,39,20,0
60,39,20,0
65,39,20,0
70,39,20,0
75,39,20,0
80,39,20,0
85,39,20,0
90,39,20,0
5,39,30,0
10,39,30,0
15,39,30,0
20,39,30,0
25,39,30,0
30,39,30,0
35,39,30,0
40,39,30,0
45,39,30,0
50,39,30,0
55,39,30,0
60,39,30,0
65,39,30,0
70,39,30,0
75,39,30,0
80,39,30,0
85,39,30,0
90,39,30,0
5,39,40,0
10,39,40,0
15,39,40,0
20,39,40,0
25,39,40,0
30,39,40,0
35,39,40,0
40,39,40,0
45,39,40,0
50,39,40,0
55,39,40,0
60,39,40,0
65,39,40,0
70,39,40,0
75,39,40,0
80,39,40,0
85,39,40,0
90,39,40,0
5,39,50,0
10,39,50,0
15,39,50,0
20,39,50,0
25,39,50,0
30,39,50,0
35,39,50,0
40,39,50,0
45,39,50,0
50,39,50,0
55,39,50,0
60,39,50,0
65,39,50,0
70,39,50,0
75,39,50,0
80,39,50,0
85,39,50,0
90,39,50,0
5,39,60,0
10,39,60,0
15,39,60,0
20,39,60,0
25,39,60,0
30,39,60,0
35,39,60,0
40,39,60,0
45,39,60,0
50,39,60,0
55,39,60,0
60,39,60,0
65,39,60,0
70,39,60,0
75,39,60,0
80,39,60,0
85,39,60,0
90,39,60,0
5,39,70,0
10,39,70,0
15,39,70,0
20,39,70,0
25,39,70,0
30,39,70,0
35,39,70,0
40,39,70,0
45,39,70,0
50,39,70,0
55,39,70,0
60,39,70,0
65,39,70,0
70,39,70,0
75,39,70,0
80,39,70,0
85,39,70,0
90,39,70,0
5,39,80,0
10,39,80,0
15,39,80,0
20,39,80,0
25,39,80,0
30,39,80,0
35,39,80,0
40,39,80,0
45,39,80,0
50,39,80,0
55,39,80,0
60,39,80,0
65,39,80,0
70,39,80,0
75,39,80,0
80,39,80,0
85,39,80,0
90,39,80,0
5,39,90,0
10,39,90,0
15,39,90,0
20,39,90,0
25,39,90,0
30,39,90,0
35,39,90,0
40,39,90,0
45,39,90,0
50,39,90,0
55,39,90,0
60,39,90,0
65,39,90,0
70,39,90,0
75,39,90,0
80,39,90,0
85,39,90,0
90,39,90,0
5,39,100,0
10,39,100,0
15,39,100,0
20,39,100,0
25,39,100,0
30,39,100,0
35,39,100,0
40,39,100,0
45,39,100,0
50,39,100,0
55,39,100,0
60,39,100,0
65,39,100,0
70,39,100,0
75,39,100,0
80,39,100,0
85,39,100,0
90,39,100,0
5,39,110,0
10,39,110,0
15,39,110,0
20,39,110,0
25,39,110,0
30,39,110,0
35,39,110,0
40,39,110,0
45,39,110,0
50,39,110,0
55,39,110,0
60,39,110,0
35,32,120,0
40,32,120,0
45,32,120,0
50,32,120,0
55,32,120,0
60,32,120,0
65,32,120,0
70,32,120,0
75,32,120,0
80,32,120,0
85,32,120,0
90,32,120,0
5,33,10,0
10,33,10,0
15,33,10,0
20,33,10,1
25,33,10,1
30,33,10,1
35,33,10,0
40,33,10,0
45,33,10,0
50,33,10,0
55,33,10,0
60,33,10,0
65,33,10,0
70,33,10,0
75,33,10,0
80,33,10,0
85,33,10,0
90,33,10,0
5,33,20,0
10,33,20,0
15,33,20,0
20,33,20,1
25,33,20,1
30,33,20,1
35,33,20,0
40,33,20,0
45,33,20,0
50,33,20,0
55,33,20,0
60,33,20,0
65,33,20,0
70,33,20,0
75,33,20,0
80,33,20,0
85,33,20,0
90,33,20,0
5,33,30,0
10,33,30,0
15,33,30,0
20,33,30,1
25,33,30,1
30,33,30,0
35,33,30,0
40,33,30,0
45,33,30,0
50,33,30,0
55,33,30,0
60,33,30,0
65,33,30,0
70,33,30,0
75,33,30,0
80,33,30,0
85,33,30,0
90,33,30,0
5,33,40,0
10,33,40,0
15,33,40,0
20,33,40,1
25,33,40,1
30,33,40,0
35,33,40,0
40,33,40,0
45,33,40,0
50,33,40,0
55,33,40,0
60,33,40,0
65,33,40,0
70,33,40,0
75,33,40,0
80,33,40,0
85,33,40,0
90,33,40,0
5,33,50,0
10,33,50,0
15,33,50,0
20,33,50,1
25,33,50,1
30,33,50,0
35,33,50,0
40,33,50,0
45,33,50,0
50,33,50,0
55,33,50,0
60,33,50,0
65,33,50,0
70,33,50,0
75,33,50,0
80,33,50,0
85,33,50,0
90,33,50,0
5,33,60,0
10,33,60,0
15,33,60,0
20,33,60,1
25,33,60,1
30,33,60,0
35,33,60,0
40,33,60,0
45,33,60,0
50,33,60,0
55,33,60,0
60,33,60,0
65,33,60,0
70,33,60,0
75,33,60,0
80,33,60,0
85,33,60,0
90,33,60,0
5,33,70,0
10,33,70,0
15,33,70,0
20,33,70,1
25,33,70,0
30,33,70,0
35,33,70,0
40,33,70,0
45,33,70,0
50,33,70,0
55,33,70,0
60,33,70,0
65,33,70,0
70,33,70,0
75,33,70,0
80,33,70,0
85,33,70,0
90,33,70,0
5,33,80,0
10,33,80,0
15,33,80,0
20,33,80,1
25,33,80,0
30,33,80,0
35,33,80,0
40,33,80,0
45,33,80,0
50,33,80,0
55,33,80,0
60,33,80,0
65,33,80,0
70,33,80,0
75,33,80,0
80,33,80,0
85,33,80,0
90,33,80,0
5,33,90,0
10,33,90,0
15,33,90,0
20,33,90,1
25,33,90,0
30,33,90,0
35,33,90,0
40,33,90,0
45,33,90,0
50,33,90,0
55,33,90,0
60,33,90,0
65,33,90,0
70,33,90,0
75,33,90,0
80,33,90,0
85,33,90,0
90,33,90,0
5,33,100,0
10,33,100,0
15,33,100,0
20,33,100,1
25,33,100,0
30,33,100,0
35,33,100,0
40,33,100,0
45,33,100,0
50,33,100,0
55,33,100,0
60,33,100,0
65,33,100,0
70,33,100,0
75,33,100,0
80,33,100,0
85,33,100,0
90,33,100,0
5,33,110,0
10,33,110,0
15,33,110,0
20,33,110,1
25,33,110,0
30,33,110,0
35,33,110,0
40,33,110,0
45,33,110,0
50,33,110,0
55,33,110,0
60,33,110,0
65,33,110,0
70,33,110,0
75,33,110,0
80,33,110,0
85,33,110,0
90,33,110,0
5,33,120,0
10,33,120,0
15,33,120,0
20,33,120,0
25,33,120,0
30,33,120,0
35,33,120,0
40,33,120,0
45,33,120,0
50,33,120,0
55,33,120,0
60,33,120,0
65,33,120,0
70,33,120,0
75,33,120,0
80,33,120,0
85,33,120,0
90,33,120,0
5,34,10,0
10,34,10,0
15,34,10,0
20,34,10,1
25,34,10,1
30,34,10,1
35,34,10,0
40,34,10,0
45,34,10,0
50,34,10,0
55,34,10,0
60,34,10,0
65,34,10,0
70,34,10,0
75,34,10,0
80,34,10,0
85,34,10,0
90,34,10,0
5,34,20,0
10,34,20,0
15,34,20,0
20,34,20,1
25,34,20,1
30,34,20,1
35,34,20,0
40,34,20,0
45,34,20,0
50,34,20,0
55,34,20,0
60,34,20,0
65,34,20,0
70,34,20,0
75,34,20,0
80,34,20,0
85,34,20,0
90,34,20,0
5,34,30,0
10,34,30,0
15,34,30,0
20,34,30,1
25,34,30,1
30,34,30,0
35,34,30,0
40,34,30,0
45,34,30,0
50,34,30,0
55,34,30,0
60,34,30,0
65,34,30,0
70,34,30,0
75,34,30,0
80,34,30,0
85,34,30,0
90,34,30,0
5,34,40,0
10,34,40,0
15,34,40,0
20,34,40,1
25,34,40,1
30,34,40,0
35,34,40,0
40,34,40,0
45,34,40,0
50,34,40,0
55,34,40,0
60,34,40,0
65,34,40,0
70,34,40,0
75,34,40,0
80,34,40,0
85,34,40,0
90,34,40,0
65,39,110,0
70,39,110,0
75,39,110,0
80,39,110,0
85,39,110,0
90,39,110,0
5,39,120,0
10,39,120,0
15,39,120,0
20,39,120,0
25,39,120,0
30,39,120,0
35,39,120,0
40,39,120,0
45,39,120,0
50,39,120,0
55,39,120,0
60,39,120,0
65,39,120,0
70,39,120,0
75,39,120,0
80,39,120,0
85,39,120,0
90,39,120,0
5,40,10,0
10,40,10,0
15,40,10,0
20,40,10,0
25,40,10,0
30,40,10,1
35,40,10,0
40,40,10,0
45,40,10,0
50,40,10,0
55,40,10,0
60,40,10,0
65,40,10,0
70,40,10,0
75,40,10,0
80,40,10,0
85,40,10,0
90,40,10,0
5,40,20,0
10,40,20,0
15,40,20,0
20,40,20,0
25,40,20,0
30,40,20,1
35,40,20,0
40,40,20,0
45,40,20,0
50,40,20,0
55,40,20,0
60,40,20,0
65,40,20,0
70,40,20,0
75,40,20,0
80,40,20,0
85,40,20,0
90,40,20,0
5,40,30,0
10,40,30,0
15,40,30,0
20,40,30,0
25,40,30,0
30,40,30,0
35,40,30,0
40,40,30,0
45,40,30,0
50,40,30,0
55,40,30,0
60,40,30,0
65,40,30,0
70,40,30,0
75,40,30,0
80,40,30,0
85,40,30,0
90,40,30,0
5,40,40,0
10,40,40,0
15,40,40,0
20,40,40,0
25,40,40,0
30,40,40,0
35,40,40,0
40,40,40,0
45,40,40,0
50,40,40,0
55,40,40,0
60,40,40,0
65,40,40,0
70,40,40,0
75,40,40,0
80,40,40,0
85,40,40,0
90,40,40,0
5,40,50,0
10,40,50,0
15,40,50,0
20,40,50,0
25,40,50,0
30,40,50,0
35,40,50,0
40,40,50,0
45,40,50,0
50,40,50,0
55,40,50,0
60,40,50,0
65,40,50,0
70,40,50,0
75,40,50,0
80,40,50,0
85,40,50,0
90,40,50,0
5,40,60,0
10,40,60,0
15,40,60,0
20,40,60,0
25,40,60,0
30,40,60,0
35,40,60,0
40,40,60,0
45,40,60,0
50,40,60,0
55,40,60,0
60,40,60,0
65,40,60,0
70,40,60,0
75,40,60,0
80,40,60,0
85,40,60,0
90,40,60,0
5,40,70,0
10,40,70,0
15,40,70,0
20,40,70,0
25,40,70,0
30,40,70,0
35,40,70,0
40,40,70,0
45,40,70,0
50,40,70,0
55,40,70,0
60,40,70,0
65,40,70,0
70,40,70,0
75,40,70,0
80,40,70,0
85,40,70,0
90,40,70,0
5,40,80,0
10,40,80,0
15,40,80,0
20,40,80,0
25,40,80,0
30,40,80,0
35,40,80,0
40,40,80,0
45,40,80,0
50,40,80,0
55,40,80,0
60,40,80,0
65,40,80,0
70,40,80,0
75,40,80,0
80,40,80,0
85,40,80,0
90,40,80,0
5,40,90,0
10,40,90,0
15,40,90,0
20,40,90,0
25,40,90,0
30,40,90,0
35,40,90,0
40,40,90,0
45,40,90,0
50,40,90,0
55,40,90,0
60,40,90,0
65,40,90,0
70,40,90,0
75,40,90,0
80,40,90,0
85,40,90,0
90,40,90,0
5,40,100,0
10,40,100,0
15,40,100,0
20,40,100,0
25,40,100,0
30,40,100,0
35,40,100,0
40,40,100,0
45,40,100,0
50,40,100,0
55,40,100,0
60,40,100,0
65,40,100,0
70,40,100,0
75,40,100,0
80,40,100,0
85,40,100,0
90,40,100,0
5,40,110,0
10,40,110,0
15,40,110,0
20,40,110,0
25,40,110,0
30,40,110,0
35,40,110,0
40,40,110,0
45,40,110,0
50,40,110,0
55,40,110,0
60,40,110,0
65,40,110,0
70,40,110,0
75,40,110,0
80,40,110,0
85,40,110,0
90,40,110,0
5,40,120,0
10,40,120,0
15,40,120,0
20,40,120,0
25,40,120,0
30,40,120,0
35,40,120,0
40,40,120,0
45,40,120,0
50,40,120,0
55,40,120,0
60,40,120,0
65,40,120,0
70,40,120,0
75,40,120,0
80,40,120,0
85,40,120,0
90,40,120,0
5,41,10,0
10,41,10,0
15,41,10,0
20,41,10,0
25,41,10,0
30,41,10,1
35,41,10,0
40,41,10,0
45,41,10,0
50,41,10,0
55,41,10,0
60,41,10,0
65,41,10,0
70,41,10,0
75,41,10,0
80,41,10,0
85,41,10,0
90,41,10,0
5,41,20,0
10,41,20,0
15,41,20,0
20,41,20,0
25,41,20,0
30,41,20,1
35,41,20,0
40,41,20,0
45,41,20,0
50,41,20,0
55,41,20,0
60,41,20,0
65,41,20,0
70,41,20,0
75,41,20,0
80,41,20,0
85,41,20,0
90,41,20,0
5,41,30,0
10,41,30,0
15,41,30,0
20,41,30,0
25,41,30,0
30,41,30,0
35,41,30,0
40,41,30,0
45,41,30,0
50,41,30,0
55,41,30,0
60,41,30,0
65,41,30,0
70,41,30,0
75,41,30,0
80,41,30,0
85,41,30,0
90,41,30,0
5,41,40,0
10,41,40,0
15,41,40,0
20,41,40,0
25,41,40,0
30,41,40,0
35,41,40,0
40,41,40,0
45,41,40,0
50,41,40,0
55,41,40,0
60,41,40,0
65,41,40,0
70,41,40,0
75,41,40,0
80,41,40,0
85,41,40,0
90,41,40,0
5,41,50,0
10,41,50,0
15,41,50,0
20,41,50,0
25,41,50,0
30,41,50,0
35,41,50,0
40,41,50,0
45,41,50,0
50,41,50,0
55,41,50,0
60,41,50,0
